,year,state,county_name,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,winner
4683,2016,NEW HAMPSHIRE,CARROLL,47416.0,50.9,56289.0,33481.0,9.946009785726337,REPUBLICAN
4684,2016,NEW HAMPSHIRE,CHESHIRE,76320.0,42.2,58359.0,30935.0,10.23715932914046,DEMOCRAT
4685,2016,NEW HAMPSHIRE,COOS,32219.0,47.9,45154.0,25467.0,12.545392470281511,REPUBLICAN
4686,2016,NEW HAMPSHIRE,GRAFTON,89164.0,42.4,58107.0,33964.0,10.864250145798753,DEMOCRAT
4687,2016,NEW HAMPSHIRE,HILLSBOROUGH,404948.0,40.3,73189.0,36012.0,8.453184112528028,REPUBLICAN
4688,2016,NEW HAMPSHIRE,MERRIMACK,147715.0,42.7,67181.0,32848.0,8.225298717124192,DEMOCRAT
4689,2016,NEW HAMPSHIRE,ROCKINGHAM,300365.0,43.8,82398.0,41449.0,5.073826844006459,REPUBLICAN
4690,2016,NEW HAMPSHIRE,STRAFFORD,125913.0,37.1,63533.0,30598.0,9.431115135053568,DEMOCRAT
4691,2016,NEW HAMPSHIRE,SULLIVAN,43051.0,45.8,58454.0,30552.0,8.854614294673759,REPUBLICAN
4692,2016,NEW JERSEY,ATLANTIC,274026.0,40.8,55456.0,28575.0,15.133235532394735,DEMOCRAT
4693,2016,NEW JERSEY,BERGEN,930310.0,41.5,88487.0,44978.0,7.429673979641195,DEMOCRAT
4694,2016,NEW JERSEY,BURLINGTON,450236.0,41.3,80034.0,38137.0,6.316687248465249,DEMOCRAT
4695,2016,NEW JERSEY,CAMDEN,511145.0,38.4,63028.0,31736.0,13.084741120425711,DEMOCRAT
4696,2016,NEW JERSEY,CAPE MAY,95404.0,48.4,59338.0,34550.0,10.162047712884156,REPUBLICAN
4697,2016,NEW JERSEY,CUMBERLAND,155744.0,36.7,49537.0,22303.0,16.98171358126156,DEMOCRAT
4698,2016,NEW JERSEY,ESSEX,792586.0,37.0,54860.0,33482.0,16.772943251584056,DEMOCRAT
4699,2016,NEW JERSEY,GLOUCESTER,291286.0,39.8,78592.0,34886.0,7.9842491571857215,REPUBLICAN
4700,2016,NEW JERSEY,HUDSON,668526.0,34.7,60894.0,34468.0,17.225358475212634,DEMOCRAT
4701,2016,NEW JERSEY,HUNTERDON,125708.0,45.5,108177.0,53222.0,4.374423266617876,REPUBLICAN
4702,2016,NEW JERSEY,MERCER,371101.0,38.5,73966.0,38652.0,10.67256622860084,DEMOCRAT
4703,2016,NEW JERSEY,MIDDLESEX,831852.0,37.9,80716.0,35209.0,8.62521217716613,DEMOCRAT
4704,2016,NEW JERSEY,MONMOUTH,627532.0,42.6,87297.0,44504.0,7.540332604552437,REPUBLICAN
4705,2016,NEW JERSEY,MORRIS,498215.0,42.2,102798.0,51182.0,4.512710376042472,REPUBLICAN
4706,2016,NEW JERSEY,OCEAN,586166.0,42.8,63108.0,31903.0,11.04977088401579,REPUBLICAN
4707,2016,NEW JERSEY,PASSAIC,507204.0,36.5,61664.0,28661.0,16.509727841263082,DEMOCRAT
4708,2016,NEW JERSEY,SALEM,64504.0,41.8,61341.0,30295.0,13.475133325065112,REPUBLICAN
4709,2016,NEW JERSEY,SOMERSET,331686.0,41.1,102405.0,50034.0,5.102416140566681,DEMOCRAT
4710,2016,NEW JERSEY,SUSSEX,144694.0,43.8,87388.0,39667.0,5.776327974898752,REPUBLICAN
4711,2016,NEW JERSEY,UNION,550436.0,38.2,70476.0,36374.0,10.621398309703581,DEMOCRAT
4712,2016,NEW JERSEY,WARREN,107095.0,43.1,72999.0,35386.0,7.781875904570708,REPUBLICAN
4713,2016,NEW MEXICO,BERNALILLO,674777.0,36.8,48994.0,27402.0,18.476919041401825,DEMOCRAT
4714,2016,NEW MEXICO,CATRON,3547.0,58.1,38142.0,20762.0,22.808006766281366,REPUBLICAN
4715,2016,NEW MEXICO,CHAVES,65610.0,35.1,41356.0,21015.0,21.63694558756287,REPUBLICAN
4716,2016,NEW MEXICO,CIBOLA,27373.0,35.8,36160.0,16885.0,25.590910751470428,DEMOCRAT
4717,2016,NEW MEXICO,COLFAX,12716.0,48.3,32693.0,20911.0,20.603963510537906,REPUBLICAN
4718,2016,NEW MEXICO,CURRY,50544.0,30.8,42170.0,21502.0,21.122190566635012,REPUBLICAN
4719,2016,NEW MEXICO,DE BACA,1977.0,49.7,31197.0,28232.0,19.67627718765807,REPUBLICAN
4720,2016,NEW MEXICO,EDDY,56369.0,36.4,59625.0,27974.0,13.550000887012365,REPUBLICAN
4721,2016,NEW MEXICO,GRANT,28879.0,46.4,38890.0,24882.0,21.074136916098205,DEMOCRAT
4722,2016,NEW MEXICO,GUADALUPE,4469.0,41.1,26692.0,16034.0,12.127992839561424,DEMOCRAT
4723,2016,NEW MEXICO,HARDING,565.0,58.0,32404.0,23339.0,14.336283185840708,REPUBLICAN
4724,2016,NEW MEXICO,HIDALGO,4531.0,42.3,34528.0,18077.0,23.725446921209446,REPUBLICAN
4725,2016,NEW MEXICO,LEA,68930.0,31.8,58152.0,24126.0,15.303931524735239,REPUBLICAN
4726,2016,NEW MEXICO,LINCOLN,19726.0,50.9,40065.0,25230.0,17.819121971002737,REPUBLICAN
4727,2016,NEW MEXICO,LOS ALAMOS,17895.0,43.5,105902.0,51066.0,5.051690416317407,DEMOCRAT
4728,2016,NEW MEXICO,LUNA,24627.0,38.4,27326.0,15650.0,29.045356722296667,REPUBLICAN
4729,2016,NEW MEXICO,MCKINLEY,74346.0,30.8,29272.0,12882.0,37.781454281333225,DEMOCRAT
4730,2016,NEW MEXICO,MORA,4598.0,41.3,21190.0,13826.0,22.531535450195737,DEMOCRAT
4731,2016,NEW MEXICO,OTERO,65333.0,35.7,41502.0,20652.0,23.631243016546,REPUBLICAN
4732,2016,NEW MEXICO,QUAY,8555.0,46.5,28159.0,18285.0,19.146697837521916,REPUBLICAN
4733,2016,NEW MEXICO,RIO ARRIBA,39924.0,39.8,33972.0,19600.0,23.23164011622082,DEMOCRAT
4734,2016,NEW MEXICO,ROOSEVELT,19618.0,29.7,34933.0,18447.0,24.237944744622286,REPUBLICAN
4735,2016,NEW MEXICO,SANDOVAL,138117.0,39.4,60158.0,27060.0,14.291506476393202,DEMOCRAT
4736,2016,NEW MEXICO,SAN JUAN,122537.0,34.8,48624.0,22927.0,20.296726702955027,REPUBLICAN
4737,2016,NEW MEXICO,SAN MIGUEL,28350.0,42.2,27000.0,16990.0,28.54673721340388,DEMOCRAT
4738,2016,NEW MEXICO,SANTA FE,147320.0,45.0,55370.0,34176.0,15.277626934564214,DEMOCRAT
4739,2016,NEW MEXICO,SIERRA,11442.0,56.0,29679.0,20495.0,21.59587484705471,REPUBLICAN
4740,2016,NEW MEXICO,SOCORRO,17324.0,35.8,34542.0,17277.0,21.911798660817364,DEMOCRAT
4741,2016,NEW MEXICO,TAOS,32961.0,47.6,35323.0,22302.0,21.746913018415704,DEMOCRAT
4742,2016,NEW MEXICO,TORRANCE,15599.0,43.7,32067.0,18967.0,29.514712481569333,REPUBLICAN
4743,2016,NEW MEXICO,UNION,4292.0,40.4,36420.0,21091.0,14.305684995340167,REPUBLICAN
4744,2016,NEW MEXICO,VALENCIA,75993.0,38.9,41788.0,19842.0,22.60339768136539,REPUBLICAN
4745,2016,NEW YORK,ALBANY,307891.0,37.8,60904.0,33888.0,12.260507777102935,DEMOCRAT
4746,2016,NEW YORK,ALLEGANY,47700.0,38.5,44085.0,21478.0,15.270440251572326,REPUBLICAN
4747,2016,NEW YORK,BRONX,1436785.0,33.3,35302.0,18896.0,29.76889374541076,DEMOCRAT
4748,2016,NEW YORK,BROOME,197381.0,39.8,47744.0,25880.0,16.528439920762384,REPUBLICAN
4749,2016,NEW YORK,CATTARAUGUS,78506.0,41.5,43884.0,22832.0,16.896797696991314,REPUBLICAN
4750,2016,NEW YORK,CAYUGA,78783.0,42.4,53114.0,26596.0,10.781513778353197,REPUBLICAN
4751,2016,NEW YORK,CHAUTAUQUA,131748.0,42.0,43211.0,23249.0,18.52779548835656,REPUBLICAN
4752,2016,NEW YORK,CHEMUNG,87742.0,41.0,49578.0,26196.0,15.02017277928472,REPUBLICAN
4753,2016,NEW YORK,CHENANGO,49286.0,44.1,46979.0,23805.0,15.152375928255488,REPUBLICAN
4754,2016,NEW YORK,CLINTON,81505.0,39.4,50502.0,25024.0,14.557389117232072,DEMOCRAT
4755,2016,NEW YORK,COLUMBIA,61860.0,47.0,59916.0,33864.0,12.293889427740059,DEMOCRAT
4756,2016,NEW YORK,CORTLAND,48713.0,36.2,50910.0,24665.0,12.746084207501077,REPUBLICAN
4757,2016,NEW YORK,DELAWARE,46480.0,46.5,46055.0,24753.0,15.032271944922547,REPUBLICAN
4758,2016,NEW YORK,DUTCHESS,295905.0,41.6,72706.0,35101.0,8.638583329109004,DEMOCRAT
4759,2016,NEW YORK,ERIE,922129.0,40.4,52744.0,29940.0,14.32250802219646,DEMOCRAT
4760,2016,NEW YORK,ESSEX,38598.0,46.4,53244.0,28155.0,9.425358826882222,REPUBLICAN
4761,2016,NEW YORK,FRANKLIN,51007.0,40.1,49782.0,23660.0,17.06824553492658,REPUBLICAN
4762,2016,NEW YORK,FULTON,54297.0,43.0,46090.0,25092.0,16.31950199826878,REPUBLICAN
4763,2016,NEW YORK,GENESEE,59053.0,43.2,52641.0,26381.0,12.268640035222596,REPUBLICAN
4764,2016,NEW YORK,GREENE,48069.0,45.4,51013.0,26307.0,12.120077388753666,REPUBLICAN
4765,2016,NEW YORK,HAMILTON,4697.0,53.5,52708.0,27371.0,11.198637428145625,REPUBLICAN
4766,2016,NEW YORK,HERKIMER,63558.0,43.3,48893.0,24678.0,13.748072626577299,REPUBLICAN
4767,2016,NEW YORK,JEFFERSON,117966.0,32.0,49911.0,24172.0,13.763287726972179,REPUBLICAN
4768,2016,NEW YORK,KINGS,2606852.0,34.5,50640.0,28134.0,22.53745130141642,DEMOCRAT
4769,2016,NEW YORK,LEWIS,27107.0,41.8,49976.0,25230.0,13.834065001660088,REPUBLICAN
4770,2016,NEW YORK,LIVINGSTON,64622.0,40.4,52724.0,24596.0,13.493856581350004,REPUBLICAN
4771,2016,NEW YORK,MADISON,72089.0,41.1,55858.0,26824.0,11.003065654954293,REPUBLICAN
4772,2016,NEW YORK,MONROE,749236.0,38.6,53568.0,30194.0,14.377846232695706,DEMOCRAT
4773,2016,NEW YORK,MONTGOMERY,49667.0,41.3,44455.0,23885.0,20.16228079006181,REPUBLICAN
4774,2016,NEW YORK,NASSAU,1356801.0,41.4,102044.0,44548.0,5.917006252206477,DEMOCRAT
4775,2016,NEW YORK,NEW YORK,1634989.0,36.7,75513.0,66522.0,17.11613961928796,DEMOCRAT
4776,2016,NEW YORK,NIAGARA,213374.0,42.9,50094.0,27487.0,13.367608049715523,REPUBLICAN
4777,2016,NEW YORK,ONEIDA,232858.0,41.2,49838.0,26577.0,15.798898899758651,REPUBLICAN
4778,2016,NEW YORK,ONONDAGA,468050.0,38.8,55717.0,30225.0,14.589253284905459,DEMOCRAT
4779,2016,NEW YORK,ONTARIO,109450.0,43.3,58070.0,31524.0,9.957058017359525,REPUBLICAN
4780,2016,NEW YORK,ORANGE,376242.0,36.9,71910.0,31272.0,12.31707252247224,REPUBLICAN
4781,2016,NEW YORK,ORLEANS,41938.0,42.6,48731.0,23332.0,14.519051933807049,REPUBLICAN
4782,2016,NEW YORK,OSWEGO,120513.0,39.5,49571.0,24284.0,17.508484561831505,REPUBLICAN
4783,2016,NEW YORK,OTSEGO,60979.0,41.6,49689.0,24989.0,14.933009724659309,REPUBLICAN
4784,2016,NEW YORK,PUTNAM,99408.0,43.4,97606.0,41993.0,5.091139546112989,REPUBLICAN
4785,2016,NEW YORK,QUEENS,2310011.0,37.9,59758.0,27631.0,14.465255793154231,DEMOCRAT
4786,2016,NEW YORK,RENSSELAER,159959.0,39.8,61754.0,31529.0,11.918054001337843,REPUBLICAN
4787,2016,NEW YORK,RICHMOND,473324.0,39.6,74021.0,32678.0,12.788280332288242,REPUBLICAN
4788,2016,NEW YORK,ROCKLAND,322642.0,36.3,86134.0,35557.0,14.296960718071423,DEMOCRAT
4789,2016,NEW YORK,ST. LAWRENCE,111529.0,38.0,46313.0,23313.0,17.13186704803235,REPUBLICAN
4790,2016,NEW YORK,SARATOGA,224929.0,42.0,74080.0,37583.0,6.309991152763761,REPUBLICAN
4791,2016,NEW YORK,SCHENECTADY,154845.0,39.9,59959.0,29212.0,11.660047143918112,DEMOCRAT
4792,2016,NEW YORK,SCHOHARIE,31667.0,43.6,50607.0,25638.0,13.493542173240282,REPUBLICAN
4793,2016,NEW YORK,SCHUYLER,18336.0,46.0,47229.0,25004.0,14.272469458987784,REPUBLICAN
4794,2016,NEW YORK,SENECA,35036.0,42.2,50073.0,25680.0,11.279826464208243,REPUBLICAN
4795,2016,NEW YORK,STEUBEN,98151.0,42.3,48823.0,26830.0,14.832248270521951,REPUBLICAN
4796,2016,NEW YORK,SUFFOLK,1498130.0,40.9,90128.0,38779.0,7.108795631887753,REPUBLICAN
4797,2016,NEW YORK,SULLIVAN,75818.0,42.5,52027.0,27068.0,16.459152180221057,REPUBLICAN
4798,2016,NEW YORK,TIOGA,49649.0,43.9,58115.0,29654.0,10.886422687264597,REPUBLICAN
4799,2016,NEW YORK,TOMPKINS,104268.0,30.3,54133.0,28888.0,17.39076226646718,DEMOCRAT
4800,2016,NEW YORK,ULSTER,180505.0,43.4,60393.0,31760.0,12.453948644081882,DEMOCRAT
4801,2016,NEW YORK,WARREN,64911.0,45.6,57174.0,31652.0,10.905701653032613,REPUBLICAN
4802,2016,NEW YORK,WASHINGTON,62465.0,43.2,51449.0,25200.0,12.210037621067798,REPUBLICAN
4803,2016,NEW YORK,WAYNE,91874.0,43.4,51627.0,26209.0,11.712780547271263,REPUBLICAN
4804,2016,NEW YORK,WESTCHESTER,969229.0,40.5,86226.0,49938.0,9.553985693783408,DEMOCRAT
4805,2016,NEW YORK,WYOMING,41239.0,41.4,53612.0,24610.0,10.456121632435316,REPUBLICAN
4806,2016,NEW YORK,YATES,25106.0,41.5,50105.0,26001.0,13.21994742292679,REPUBLICAN
4807,2016,NORTH CAROLINA,ALAMANCE,156372.0,39.6,43209.0,23989.0,17.98467756375822,REPUBLICAN
4808,2016,NORTH CAROLINA,ALEXANDER,37211.0,42.4,40404.0,20567.0,16.76923490365752,REPUBLICAN
4809,2016,NORTH CAROLINA,ALLEGHANY,10868.0,48.5,38352.0,21059.0,19.221567905778432,REPUBLICAN
4810,2016,NORTH CAROLINA,ANSON,25883.0,39.9,34656.0,17548.0,21.187652126878646,DEMOCRAT
4811,2016,NORTH CAROLINA,ASHE,26992.0,46.9,37360.0,22343.0,19.598399525785418,REPUBLICAN
4812,2016,NORTH CAROLINA,AVERY,17633.0,44.0,35891.0,21548.0,14.229002438609426,REPUBLICAN
4813,2016,NORTH CAROLINA,BEAUFORT,47513.0,45.2,40906.0,23716.0,17.29000484078042,REPUBLICAN
4814,2016,NORTH CAROLINA,BERTIE,20324.0,45.0,31129.0,17244.0,19.641802794725447,DEMOCRAT
4815,2016,NORTH CAROLINA,BLADEN,34454.0,42.9,30408.0,19510.0,27.715214488883728,REPUBLICAN
4816,2016,NORTH CAROLINA,BRUNSWICK,119167.0,50.9,49356.0,28694.0,15.098139585623537,REPUBLICAN
4817,2016,NORTH CAROLINA,BUNCOMBE,250112.0,41.7,46902.0,28087.0,14.391952405322415,DEMOCRAT
4818,2016,NORTH CAROLINA,BURKE,89082.0,43.3,39759.0,20775.0,19.23508677398352,REPUBLICAN
4819,2016,NORTH CAROLINA,CABARRUS,192296.0,37.7,58970.0,27728.0,11.60918583849898,REPUBLICAN
4820,2016,NORTH CAROLINA,CALDWELL,81623.0,43.5,37118.0,20587.0,17.31987307499112,REPUBLICAN
4821,2016,NORTH CAROLINA,CAMDEN,10228.0,40.9,60714.0,26420.0,10.363707469691045,REPUBLICAN
4822,2016,NORTH CAROLINA,CARTERET,68537.0,46.9,50599.0,29349.0,12.940455520375856,REPUBLICAN
4823,2016,NORTH CAROLINA,CASWELL,23094.0,45.3,38310.0,20235.0,21.165670736987963,REPUBLICAN
4824,2016,NORTH CAROLINA,CATAWBA,155461.0,41.1,45450.0,24220.0,15.610989251323483,REPUBLICAN
4825,2016,NORTH CAROLINA,CHATHAM,68778.0,46.9,58555.0,35109.0,13.354561051499026,DEMOCRAT
4826,2016,NORTH CAROLINA,CHEROKEE,27226.0,50.4,35284.0,19285.0,19.272019393227062,REPUBLICAN
4827,2016,NORTH CAROLINA,CHOWAN,14556.0,45.3,41156.0,22173.0,23.983237153064028,REPUBLICAN
4828,2016,NORTH CAROLINA,CLAY,10730.0,50.8,36296.0,23076.0,16.132339235787512,REPUBLICAN
4829,2016,NORTH CAROLINA,CLEVELAND,97113.0,41.5,39134.0,20677.0,20.45658150814,REPUBLICAN
4830,2016,NORTH CAROLINA,COLUMBUS,57015.0,41.6,35847.0,21133.0,21.82408138209243,REPUBLICAN
4831,2016,NORTH CAROLINA,CRAVEN,104190.0,36.1,47957.0,25230.0,14.593531049045014,REPUBLICAN
4832,2016,NORTH CAROLINA,CUMBERLAND,325841.0,31.5,44810.0,23148.0,16.951519299290144,DEMOCRAT
4833,2016,NORTH CAROLINA,CURRITUCK,24864.0,43.2,61086.0,28202.0,9.925997425997426,REPUBLICAN
4834,2016,NORTH CAROLINA,DARE,35187.0,45.3,54787.0,29746.0,8.199050785801575,REPUBLICAN
4835,2016,NORTH CAROLINA,DAVIDSON,164058.0,41.9,44469.0,23146.0,15.98276219385827,REPUBLICAN
4836,2016,NORTH CAROLINA,DAVIE,41568.0,44.3,51662.0,28178.0,13.79667051578137,REPUBLICAN
4837,2016,NORTH CAROLINA,DUPLIN,59121.0,39.2,35364.0,17960.0,27.24243500617378,REPUBLICAN
4838,2016,NORTH CAROLINA,DURHAM,294618.0,34.6,54093.0,31473.0,16.600139842100617,DEMOCRAT
4839,2016,NORTH CAROLINA,EDGECOMBE,54669.0,40.3,32298.0,18009.0,25.15136549049736,DEMOCRAT
4840,2016,NORTH CAROLINA,FORSYTH,364691.0,38.0,46283.0,27593.0,18.989500700593105,DEMOCRAT
4841,2016,NORTH CAROLINA,FRANKLIN,62989.0,40.4,44272.0,22394.0,15.823397736112655,REPUBLICAN
4842,2016,NORTH CAROLINA,GASTON,211753.0,40.0,44288.0,23710.0,16.912157088683514,REPUBLICAN
4843,2016,NORTH CAROLINA,GATES,11615.0,44.6,51582.0,23602.0,11.975893241498063,REPUBLICAN
4844,2016,NORTH CAROLINA,GRAHAM,8651.0,44.8,34778.0,18783.0,19.072939544561322,REPUBLICAN
4845,2016,NORTH CAROLINA,GRANVILLE,58341.0,41.9,50317.0,23563.0,15.613376527656365,REPUBLICAN
4846,2016,NORTH CAROLINA,GREENE,21241.0,39.8,37190.0,18682.0,21.87279318299515,REPUBLICAN
4847,2016,NORTH CAROLINA,GUILFORD,511815.0,37.1,46896.0,27531.0,17.03056768558952,DEMOCRAT
4848,2016,NORTH CAROLINA,HALIFAX,52849.0,42.4,32549.0,20134.0,26.07807148668849,DEMOCRAT
4849,2016,NORTH CAROLINA,HARNETT,126620.0,33.7,47930.0,21214.0,17.738903806665615,REPUBLICAN
4850,2016,NORTH CAROLINA,HAYWOOD,59577.0,47.2,43097.0,26483.0,16.53490440941974,REPUBLICAN
4851,2016,NORTH CAROLINA,HENDERSON,110905.0,46.8,48138.0,26534.0,13.12745142238853,REPUBLICAN
4852,2016,NORTH CAROLINA,HERTFORD,24285.0,41.9,34523.0,17650.0,21.48239654107474,DEMOCRAT
4853,2016,NORTH CAROLINA,HOKE,51853.0,31.7,42704.0,18715.0,22.264864135151292,DEMOCRAT
4854,2016,NORTH CAROLINA,HYDE,5629.0,41.8,37741.0,18770.0,19.683780422810447,REPUBLICAN
4855,2016,NORTH CAROLINA,IREDELL,167493.0,40.4,53937.0,28268.0,13.202939824350869,REPUBLICAN
4856,2016,NORTH CAROLINA,JACKSON,41227.0,37.1,40278.0,21903.0,20.971693307783735,REPUBLICAN
4857,2016,NORTH CAROLINA,JOHNSTON,182155.0,37.7,51980.0,23171.0,14.422881611814114,REPUBLICAN
4858,2016,NORTH CAROLINA,JONES,10074.0,47.0,34080.0,20348.0,22.682152074647608,REPUBLICAN
4859,2016,NORTH CAROLINA,LEE,59540.0,37.6,46402.0,22389.0,17.925764192139738,REPUBLICAN
4860,2016,NORTH CAROLINA,LENOIR,58343.0,42.1,36956.0,20773.0,21.620417188008844,REPUBLICAN
4861,2016,NORTH CAROLINA,LINCOLN,79783.0,42.4,49283.0,26352.0,14.924231979243698,REPUBLICAN
4862,2016,NORTH CAROLINA,MCDOWELL,45013.0,43.1,37590.0,19233.0,19.581009930464532,REPUBLICAN
4863,2016,NORTH CAROLINA,MACON,33991.0,49.0,39593.0,25195.0,18.19010914653879,REPUBLICAN
4864,2016,NORTH CAROLINA,MADISON,21130.0,43.9,40408.0,22278.0,15.79271178419309,REPUBLICAN
4865,2016,NORTH CAROLINA,MARTIN,23510.0,46.2,34957.0,21149.0,20.080816673755848,REPUBLICAN
4866,2016,NORTH CAROLINA,MECKLENBURG,1011774.0,34.7,59268.0,34091.0,13.938290566865723,DEMOCRAT
4867,2016,NORTH CAROLINA,MITCHELL,15263.0,46.9,39658.0,22130.0,17.611216667758633,REPUBLICAN
4868,2016,NORTH CAROLINA,MONTGOMERY,27475.0,41.4,34819.0,20007.0,21.186533212010918,REPUBLICAN
4869,2016,NORTH CAROLINA,MOORE,93070.0,45.0,51873.0,29679.0,14.481573009562695,REPUBLICAN
4870,2016,NORTH CAROLINA,NASH,94385.0,41.2,43804.0,24106.0,17.012237113948192,REPUBLICAN
4871,2016,NORTH CAROLINA,NEW HANOVER,216430.0,38.4,51232.0,30375.0,17.172757935591186,REPUBLICAN
4872,2016,NORTH CAROLINA,NORTHAMPTON,20628.0,48.2,31543.0,18836.0,27.225130890052355,DEMOCRAT
4873,2016,NORTH CAROLINA,ONSLOW,185755.0,26.4,46786.0,22590.0,12.861026621086916,REPUBLICAN
4874,2016,NORTH CAROLINA,ORANGE,139807.0,33.6,61130.0,37103.0,13.384880585378415,DEMOCRAT
4875,2016,NORTH CAROLINA,PAMLICO,12892.0,50.4,43808.0,24332.0,13.75271486192988,REPUBLICAN
4876,2016,NORTH CAROLINA,PASQUOTANK,39909.0,37.8,45750.0,22549.0,16.339672755518805,DEMOCRAT
4877,2016,NORTH CAROLINA,PENDER,56358.0,42.7,46580.0,24031.0,18.28311863444409,REPUBLICAN
4878,2016,NORTH CAROLINA,PERQUIMANS,13470.0,47.9,45208.0,25407.0,16.391982182628063,REPUBLICAN
4879,2016,NORTH CAROLINA,PERSON,39196.0,42.8,43297.0,22049.0,18.182977854883152,REPUBLICAN
4880,2016,NORTH CAROLINA,PITT,175150.0,31.7,42308.0,24066.0,23.643733942335142,DEMOCRAT
4881,2016,NORTH CAROLINA,POLK,20324.0,51.3,47396.0,28175.0,14.278685298169652,REPUBLICAN
4882,2016,NORTH CAROLINA,RANDOLPH,142588.0,41.1,43010.0,21731.0,16.661289870115297,REPUBLICAN
4883,2016,NORTH CAROLINA,RICHMOND,45710.0,40.0,32526.0,19411.0,25.03390942900897,REPUBLICAN
4884,2016,NORTH CAROLINA,ROBESON,134576.0,35.6,31298.0,16221.0,29.955564142194746,REPUBLICAN
4885,2016,NORTH CAROLINA,ROCKINGHAM,91898.0,44.1,40003.0,21298.0,19.06135062787003,REPUBLICAN
4886,2016,NORTH CAROLINA,ROWAN,138694.0,40.3,44494.0,22463.0,17.406665032373425,REPUBLICAN
4887,2016,NORTH CAROLINA,RUTHERFORD,66701.0,44.1,36144.0,19688.0,18.992219007211286,REPUBLICAN
4888,2016,NORTH CAROLINA,SAMPSON,63713.0,39.5,36742.0,19871.0,23.867970429896566,REPUBLICAN
4889,2016,NORTH CAROLINA,SCOTLAND,35711.0,39.4,30013.0,16192.0,29.34669989639047,DEMOCRAT
4890,2016,NORTH CAROLINA,STANLY,60610.0,42.1,44140.0,22103.0,16.576472529285596,REPUBLICAN
4891,2016,NORTH CAROLINA,STOKES,46453.0,45.1,42489.0,22013.0,15.180935569285085,REPUBLICAN
4892,2016,NORTH CAROLINA,SURRY,72767.0,43.0,37345.0,21411.0,17.591765498096663,REPUBLICAN
4893,2016,NORTH CAROLINA,SWAIN,14234.0,40.7,33598.0,20256.0,23.02234087396375,REPUBLICAN
4894,2016,NORTH CAROLINA,TRANSYLVANIA,33062.0,50.4,43918.0,25394.0,13.90720464581695,REPUBLICAN
4895,2016,NORTH CAROLINA,TYRRELL,4128.0,45.3,32165.0,17042.0,21.9234496124031,REPUBLICAN
4896,2016,NORTH CAROLINA,UNION,217614.0,37.7,67194.0,31185.0,9.545341751909344,REPUBLICAN
4897,2016,NORTH CAROLINA,VANCE,44508.0,40.5,32733.0,18703.0,25.112339354722746,DEMOCRAT
4898,2016,NORTH CAROLINA,WAKE,998576.0,35.6,70620.0,35752.0,10.528292288218424,DEMOCRAT
4899,2016,NORTH CAROLINA,WARREN,20324.0,46.5,33913.0,19563.0,22.938397953158827,DEMOCRAT
4900,2016,NORTH CAROLINA,WASHINGTON,12503.0,44.9,33286.0,20423.0,23.32240262337039,DEMOCRAT
4901,2016,NORTH CAROLINA,WATAUGA,52745.0,30.1,39443.0,22892.0,28.053843966252725,DEMOCRAT
4902,2016,NORTH CAROLINA,WAYNE,124447.0,37.0,40457.0,21674.0,21.274116692246498,REPUBLICAN
4903,2016,NORTH CAROLINA,WILKES,68888.0,44.1,34846.0,20145.0,20.726396469631865,REPUBLICAN
4904,2016,NORTH CAROLINA,WILSON,81617.0,40.3,40260.0,22519.0,22.106914000759645,DEMOCRAT
4905,2016,NORTH CAROLINA,YADKIN,37819.0,43.0,38623.0,21820.0,18.805362383986886,REPUBLICAN
4906,2016,NORTH CAROLINA,YANCEY,17599.0,46.3,36993.0,21508.0,21.09778964713904,REPUBLICAN
4907,2016,NORTH DAKOTA,ADAMS,2348.0,45.1,53295.0,32594.0,10.264054514480408,REPUBLICAN
4908,2016,NORTH DAKOTA,BARNES,11033.0,43.5,55778.0,34244.0,9.290310885525242,REPUBLICAN
4909,2016,NORTH DAKOTA,BENSON,6802.0,30.8,41530.0,20561.0,33.37253748897383,REPUBLICAN
4910,2016,NORTH DAKOTA,BILLINGS,936.0,45.8,67969.0,40549.0,11.004273504273504,REPUBLICAN
4911,2016,NORTH DAKOTA,BOTTINEAU,6650.0,45.2,55958.0,32661.0,8.556390977443609,REPUBLICAN
4912,2016,NORTH DAKOTA,BOWMAN,3238.0,42.6,62955.0,34388.0,7.473749227918468,REPUBLICAN
4913,2016,NORTH DAKOTA,BURKE,2239.0,38.6,65521.0,35857.0,11.835640911121036,REPUBLICAN
4914,2016,NORTH DAKOTA,BURLEIGH,90560.0,36.7,66057.0,36093.0,7.448100706713781,REPUBLICAN
4915,2016,NORTH DAKOTA,CASS,166852.0,32.0,54926.0,32485.0,11.440677966101696,REPUBLICAN
4916,2016,NORTH DAKOTA,CAVALIER,3867.0,50.3,65645.0,39779.0,5.120248254460822,REPUBLICAN
4917,2016,NORTH DAKOTA,DICKEY,5160.0,43.2,55882.0,28843.0,8.081395348837209,REPUBLICAN
4918,2016,NORTH DAKOTA,DIVIDE,2369.0,50.3,62470.0,41063.0,9.07555930772478,REPUBLICAN
4919,2016,NORTH DAKOTA,DUNN,4284.0,39.9,66964.0,40102.0,11.437908496732026,REPUBLICAN
4920,2016,NORTH DAKOTA,EDDY,2370.0,46.6,55489.0,33785.0,12.91139240506329,REPUBLICAN
4921,2016,NORTH DAKOTA,EMMONS,3426.0,51.1,45472.0,29467.0,11.762988908347928,REPUBLICAN
