Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year
6516,54666,35,64255,30103,5698,10.42329785,2020
6517,14086,41.8,85343,48329,1064,7.553599318,2020
6018,2982,47.5,62560,41325,322,10.79812207,2020
6035,7977,47.7,98733,51186,250,3.13401028,2020
6226,19429,29.8,35738,18682,4972,25.59061197,2020
6051,30618,31.1,36859,19624,7574,24.73708276,2020
6096,12732,43.3,72090,40361,1009,7.924913604,2020
6234,8311,43.3,76526,34062,578,6.954638431,2020
6264,137,50.2,77813,36873,0,0,2020
6335,5954,35.1,96862,39726,573,9.623782331,2020
6336,159,16.2,203646,41240,0,0,2020
6365,4644,46,87885,39112,256,5.512489233,2020
6373,246,42.4,-666666666,32526,56,22.76422764,2020
6409,729,51.1,68480,49828,25,3.429355281,2020
6423,5439,51.9,96463,52851,187,3.43813201,2020
6424,12674,43.1,95553,43410,692,5.459996844,2020
6442,2374,38.6,105917,46648,147,6.192080876,2020
6447,6351,43.9,113547,50947,523,8.234923634,2020
6483,16469,42.1,80396,40038,707,4.29291396,2020
6704,26209,34.8,42218,23716,6269,23.91926437,2020
6705,24910,40.1,48417,26022,4096,16.4431955,2020
6710,9740,32.2,42514,21791,2551,26.19096509,2020
6716,16611,46.6,96014,42098,612,3.684305581,2020
6010,60039,40.5,68485,36535,6080,10.12675095,2020
6016,6769,39,102739,40796,992,14.65504506,2020
6013,9678,42.2,129783,54684,288,2.975821451,2020
6039,1678,50.8,77194,51328,178,10.60786651,2020
6071,11019,45.1,106228,43326,181,1.642617297,2020
6073,5756,44.7,145243,66562,55,0.95552467,2020
6081,1810,38.1,73400,33859,220,12.15469613,2020
6082,43952,39.8,83232,37046,3115,7.087277029,2020
6098,11895,50.2,66494,37854,1567,13.17360235,2020
6105,19892,33.8,32915,32084,4818,24.22079228,2020
6278,4396,37.9,85817,46613,301,6.847133758,2020
6334,2509,45,89722,38450,128,5.101634117,2020
6375,3615,48.5,92232,43303,244,6.749654219,2020
6401,18630,42.3,53805,30222,2744,14.72893183,2020
6777,1369,56.6,114167,86406,52,3.798392988,2020
6786,9646,43.3,76250,40260,563,5.836616214,2020
16232,4199,40.9,48021,25823,471,11.21695642,2020
16240,1573,42.1,49837,25318,177,11.25238398,2020
16244,424,38.1,58971,22801,25,5.896226415,2020
16262,2794,48.1,58913,33111,151,5.404438082,2020
16316,4821,48.6,59212,32945,350,7.259904584,2020
16319,1244,57,52426,28982,41,3.295819936,2020
16331,49,54.2,67969,33322,0,0,2020
16334,330,51.3,68571,33614,16,4.848484848,2020
16340,1795,47.2,57969,25689,212,11.81058496,2020
16345,3436,50.3,80337,45379,150,4.365541327,2020
16346,3615,46.7,52304,26916,517,14.30152144,2020
16350,2385,38.8,47617,22273,593,24.86373166,2020
16360,1387,43.8,50556,27042,245,17.66402307,2020
16372,546,41.3,43750,25834,86,15.75091575,2020
16401,6431,43.7,51470,17920,466,7.246151454,2020
16405,771,45.6,65000,27817,63,8.171206226,2020
16416,158,49,60417,27895,5,3.164556962,2020
16422,366,37.7,38333,18455,91,24.86338798,2020
16836,1034,52.1,53750,27194,82,7.930367505,2020
16438,7588,46.7,53032,27702,1111,14.64153927,2020
16506,24163,45,70856,38988,1460,6.042296073,2020
16508,16021,36.6,50747,28509,1881,11.74084015,2020
16510,25299,39.8,56463,28080,4089,16.16269418,2020
16635,12438,45.8,56541,33230,828,6.657018813,2020
16131,871,44.6,61136,31190,63,7.233065442,2020
16133,1516,43,65250,30676,127,8.377308707,2020
16136,772,45.8,55179,27385,45,5.829015544,2020
16142,6349,29.8,62500,28549,573,9.025043314,2020
16156,3148,41.5,57050,27624,296,9.402795426,2020
16201,16645,46.1,55758,30563,2135,12.82667468,2020
16223,130,59.4,32000,22902,18,13.84615385,2020
16224,1134,41.5,64583,28555,85,7.495590829,2020
16228,372,54.6,41750,25286,61,16.39784946,2020
16233,1208,51.7,69688,37967,123,10.18211921,2020
55982,479,36.7,68409,38434,43,8.977035491,2020
55991,1546,46.1,82750,35813,30,1.940491591,2020
55964,4441,37.5,62120,32259,463,10.42557982,2020
55967,1192,37.2,84821,32545,64,5.369127517,2020
55983,1565,46,69250,33773,180,11.50159744,2020
55345,22081,44.2,112907,57965,635,2.875775554,2020
55349,3723,46.2,73173,35886,156,4.190169218,2020
55356,6027,47,138681,138206,401,6.653393065,2020
55378,31829,36.9,120713,47154,1795,5.639511138,2020
55395,2595,42,55300,27847,343,13.2177264,2020
55396,2175,42.5,58563,33077,227,10.43678161,2020
55397,3020,37,69050,30059,225,7.450331126,2020
55398,17039,37,93851,37104,800,4.695111215,2020
55401,10942,34.7,102558,82140,919,8.398830196,2020
55406,33709,39.6,75041,43350,3810,11.30261948,2020
55411,31685,27.8,42153,19486,9444,29.80590185,2020
55420,22215,39,63271,30801,3172,14.27864056,2020
55421,28784,38.1,62189,33944,3069,10.66217343,2020
55313,25150,39.4,80520,39596,1752,6.966202783,2020
55327,3925,50.3,113878,56552,132,3.363057325,2020
55332,1761,47.2,54097,30034,113,6.416808631,2020
55333,839,42,64688,25709,138,16.44815256,2020
55335,1570,46.9,47569,30072,165,10.50955414,2020
49421,5567,44.8,45709,21746,939,16.86725346,2020
40004,29892,38.9,61974,30228,2204,7.373210223,2020
40008,3173,50.6,50037,27167,450,14.18216199,2020
40037,2857,35.4,56979,22097,207,7.245362268,2020
40046,1392,45.8,76165,37079,38,2.729885057,2020
40050,1460,50.4,29100,19366,353,24.17808219,2020
40108,12190,44.4,66652,31471,1046,8.580803938,2020
40117,2264,35,46937,23715,520,22.96819788,2020
40144,1117,44.8,46806,30869,115,10.2954342,2020
40150,4892,44.4,55293,25575,517,10.56827473,2020
40152,971,51.1,64792,36190,30,3.089598352,2020
40020,226,59.8,75514,26739,9,3.982300885,2020
40026,6313,37.1,117882,53443,90,1.425629653,2020
40060,1294,36.7,45000,20879,404,31.22102009,2020
40258,26664,37.6,53223,25831,3146,11.79867987,2020
40312,5238,41.2,33404,20551,1485,28.35051546,2020
40328,911,39.6,33000,24330,81,8.891328211,2020
40330,19546,43.8,51257,27878,2767,14.15634913,2020
40339,214,58.2,-666666666,33118,64,29.90654206,2020
40347,3276,42.8,81591,39654,309,9.432234432,2020
40351,22097,30.1,43385,24098,4937,22.34239942,2020
40353,21936,40.9,48958,23490,3988,18.18016047,2020
40360,6880,37.8,48668,26063,1582,22.99418605,2020
40383,23787,41.6,66159,32184,2336,9.820490184,2020
40437,5746,43.9,43596,20941,1031,17.94291681,2020
40444,14732,43.2,56393,28159,1850,12.55769753,2020
40472,1842,54.7,33269,20524,517,28.06731813,2020
40486,3068,35.3,56203,20543,705,22.9791395,2020
40514,16607,38.2,85119,38531,729,4.38971518,2020
40734,3956,34.5,30237,13677,1475,37.2851365,2020
40170,474,56.5,64583,23063,99,20.88607595,2020
40215,20644,32.3,35380,17402,6159,29.83433443,2020
40816,0,-666666666,-666666666,-666666666,0,,2020
40844,49,63.7,-666666666,26069,0,0,2020
40849,286,40.5,-666666666,15023,185,64.68531469,2020
40935,2639,39,17851,9562,1519,57.5596817,2020
40995,94,32.1,-666666666,6157,68,72.34042553,2020
40729,5741,46.6,32813,19140,1675,29.17610172,2020
40059,20869,46.1,151111,79444,300,1.437538933,2020
40165,37522,42.3,65599,30366,4202,11.19876339,2020
40507,1671,50.6,31146,56573,428,25.61340515,2020
40701,29128,40.1,45743,25172,5495,18.86500961,2020
40363,17,-666666666,-666666666,,0,0,2020
40376,31,66.3,-666666666,19058,0,0,2020
40943,482,53.3,-666666666,17493,156,32.36514523,2020
40927,510,40,53811,56232,109,21.37254902,2020
81152,1126,56.4,26290,20931,287,25.48845471,2020
81252,4023,58.8,55132,30003,377,9.371116083,2020
81323,4758,49.1,57635,31420,392,8.23875578,2020
81039,1531,52.7,41417,23537,280,18.2887002,2020
81055,1657,59.9,45089,29680,109,6.578153289,2020
81067,5436,36.3,30500,16946,1697,31.21780721,2020
81092,807,44,53889,31988,74,9.16976456,2020
81136,265,44.9,-666666666,34735,40,15.09433962,2020
81137,5830,39.9,53977,29476,873,14.97427101,2020
81148,306,39.6,23125,14906,112,36.60130719,2020
15552,5772,44.6,50457,26110,875,15.15939016,2020
15612,366,48.7,-666666666,16964,143,39.07103825,2020
15626,4854,53.2,65287,43365,360,7.416563659,2020
15627,5955,47.9,52712,28871,591,9.924433249,2020
15629,697,36.8,48090,20842,172,24.67718795,2020
15003,11212,41.7,50317,29801,1061,9.463075276,2020
15027,2287,49,56927,35198,249,10.88762571,2020
15030,1124,40.8,54464,29401,223,19.83985765,2020
15061,12178,40.1,60865,29157,1273,10.4532764,2020
15689,202,34.4,82396,29050,11,5.445544554,2020
15698,567,64.1,42759,30697,18,3.174603175,2020
15721,175,52.8,46875,28002,25,14.28571429,2020
15724,2059,51.3,49653,26716,159,7.72219524,2020
15747,1803,43.3,46875,22715,378,20.96505824,2020
15748,7216,43.5,52155,26093,909,12.59700665,2020
15756,171,43.6,36563,20566,5,2.923976608,2020
15352,939,33.9,52516,28270,120,12.77955272,2020
15239,20523,44.3,81657,38037,607,2.957657263,2020
15310,242,50.8,68750,31450,47,19.4214876,2020
15338,1789,37.3,49615,33644,380,21.24091671,2020
15848,954,46.4,42813,22788,170,17.8197065,2020
15853,6379,44.7,54081,28471,964,15.11208653,2020
15764,143,61.2,50227,53213,30,20.97902098,2020
15779,679,53.5,62857,15130,216,31.81148748,2020
15781,86,53.9,48125,27048,0,0,2020
15851,6478,39.8,50308,25012,815,12.58104353,2020
15868,1448,49.4,55417,34003,143,9.875690608,2020
15901,3518,50.7,19022,16278,1478,42.01250711,2020
15904,16347,45.4,57212,31466,1246,7.622193675,2020
15909,4703,48.2,52333,27698,582,12.37507974,2020
15934,26,-666666666,-666666666,,0,0,2020
15946,6471,46.6,50714,27400,597,9.225776541,2020
15948,556,37.9,58523,17078,140,25.17985612,2020
15952,1578,34.3,56016,24226,161,10.20278834,2020
15963,10103,49.5,48266,30112,964,9.541720281,2020
15232,12017,28.5,59139,49329,1963,16.33519181,2020
53070,5005,45.2,67319,33009,178,3.556443556,2020
53081,41666,38.4,51611,27434,4407,10.57696923,2020
53925,8097,39.1,72067,35907,303,3.742126714,2020
53929,2602,46.1,55943,29786,324,12.45196003,2020
53933,4572,42.1,66685,22855,373,8.158355206,2020
53936,2343,41.8,42955,15353,100,4.268032437,2020
53939,306,48.5,64375,58840,5,1.633986928,2020
53952,3130,54.9,51103,28517,418,13.35463259,2020
53954,6822,46.4,70396,35392,316,4.632072706,2020
53961,838,44.9,64878,36516,47,5.608591885,2020
53968,2399,41,58942,28810,219,9.128803668,2020
53557,394,49.2,63125,28611,32,8.121827411,2020
53705,25256,36.9,71818,48817,2920,11.56160912,2020
53919,2462,41.2,72095,34083,126,5.117790414,2020
53969,416,49,56833,25998,49,11.77884615,2020
53210,25800,30.2,36378,23908,8282,32.10077519,2020
53038,4402,38.5,82750,36286,247,5.61108587,2020
53105,29302,44.9,74966,38539,2052,7.002934953,2020
53186,34092,37.1,57949,32838,3543,10.39246744,2020
53516,2349,47.7,76518,45026,151,6.428267348,2020
18626,519,64.4,71406,32557,23,4.431599229,2020
18636,1343,49.3,51042,32430,187,13.92405063,2020
18644,7715,47.6,59417,35653,726,9.410239793,2020
18651,8987,46,40172,27161,1446,16.08990764,2020
18456,474,44.6,60547,32953,30,6.329113924,2020
18461,269,51.6,33636,37367,5,1.858736059,2020
18462,414,46,62946,37264,16,3.8647343,2020
18469,279,76.7,56268,32787,0,0,2020
18471,722,42.1,125417,54552,23,3.185595568,2020
18623,2559,45,54185,29479,275,10.74638531,2020
18624,389,60.8,-666666666,77288,80,20.5655527,2020
18634,13212,43.6,47463,26640,2378,17.99878898,2020
18653,200,42.1,82857,29914,4,2,2020
18708,8056,48.5,85363,48525,428,5.312810328,2020
29146,1380,43.1,37303,33652,299,21.66666667,2020
29045,27751,37.5,60819,30608,2720,9.801448596,2020
29118,16771,39.2,46397,26626,2405,14.34023016,2020
29372,4709,40.6,47110,21724,636,13.50605224,2020
29492,14210,37,106803,61131,554,3.898662913,2020
85004,8223,28.2,52000,38372,1801,21.90198224,2020
85006,26682,30.8,43567,21815,7861,29.46180946,2020
85020,35742,43.4,65224,49281,4515,12.63219741,2020
85033,64388,27.4,45492,15666,13596,21.11573585,2020
85304,29801,37.8,68190,28778,2143,7.191033858,2020
85356,5009,50.8,52654,24986,884,17.64823318,2020
85363,6837,39.4,42564,21907,1133,16.57159573,2020
85373,20738,62.5,60077,32593,1756,8.467547497,2020
85381,25050,41.4,77254,36253,1541,6.151696607,2020
85605,666,33.7,40551,16304,80,12.01201201,2020
85606,1002,56.6,51523,27037,186,18.56287425,2020
85610,854,54.9,45000,30306,56,6.557377049,2020
85614,24890,70.2,52594,39221,2517,10.11249498,2020
85624,1334,49.9,38720,26153,149,11.16941529,2020
85629,25097,34.3,90645,31125,2191,8.730127107,2020
85630,1889,47.7,42576,32321,443,23.45156167,2020
85715,19532,47.7,71949,42997,1574,8.058570551,2020
85737,22398,54.8,91936,46794,1877,8.380212519,2020
85741,34079,35.8,63092,31248,3403,9.985621644,2020
85748,19646,40.2,80913,39499,1346,6.851267434,2020
85922,51,69.6,46389,37198,0,0,2020
85009,54000,29.3,38228,15590,14510,26.87037037,2020
85019,30369,30.2,47290,17436,8282,27.27123053,2020
85031,36409,29.7,50740,18164,8475,23.27721168,2020
85035,57599,26.5,45754,17084,13066,22.6844216,2020
85054,8836,36.2,87384,61064,1095,12.39248529,2020
85234,49266,35,91010,38331,3464,7.031218284,2020
85251,41592,37.2,71662,66291,4286,10.30486632,2020
85263,3040,68.7,121174,77020,99,3.256578947,2020
85268,25368,58.7,87223,57880,1199,4.726426995,2020
85305,14452,32.4,84853,31087,1145,7.922778854,2020
85342,1795,58.3,44792,34283,345,19.22005571,2020
85349,31340,29.3,41648,15624,7227,23.05998724,2020
85353,42230,27.3,76179,22254,4687,11.09874497,2020
85354,7673,38.6,63468,23528,920,11.99009514,2020
85390,9443,62.1,53352,39856,1122,11.88181722,2020
85540,3294,31.7,71585,29155,211,6.405585914,2020
85541,21809,59,51161,32541,2776,12.72868999,2020
85616,5483,44.9,45654,27144,983,17.92814153,2020
15466,521,32.5,52500,22460,23,4.414587332,2020
15520,310,42,57083,24415,31,10,2020
15620,419,55.3,41607,26866,95,22.67303103,2020
15333,1926,40.3,39938,25875,365,18.95119418,2020
15047,74,60.2,-666666666,34466,0,0,2020
15077,192,41.2,77125,35174,5,2.604166667,2020
15260,0,-666666666,-666666666,-666666666,0,,2020
15668,13469,50,101938,55017,262,1.945207514,2020
15290,0,-666666666,-666666666,-666666666,0,,2020
15366,478,66.5,33957,25657,0,0,2020
15421,39,68.2,-666666666,55056,0,0,2020
15435,429,49.8,48611,24229,15,3.496503497,2020
15449,229,52.9,56667,22158,58,25.32751092,2020
15463,100,41.7,-666666666,42390,0,0,2020
15467,123,62.8,58250,26491,18,14.63414634,2020
15502,64,68.2,93056,52277,0,0,2020
15510,2588,37.6,-666666666,6044,0,0,2020
15555,54,56.7,50833,28080,6,11.11111111,2020
15561,185,32.4,46083,27953,14,7.567567568,2020
15564,49,51.9,53125,26651,5,10.20408163,2020
15616,0,-666666666,-666666666,-666666666,0,,2020
15621,66,44.4,-666666666,22050,0,0,2020
15638,79,52.3,56250,42894,0,0,2020
64633,4597,44.9,38838,25462,604,13.1390037,2020
64631,584,56.5,47500,27621,62,10.61643836,2020
64636,273,39.6,34861,18986,89,32.6007326,2020
64640,3161,44.5,51127,26929,517,16.35558368,2020
64642,878,35.4,41250,21462,163,18.56492027,2020
64645,128,60.3,41071,32617,5,3.90625,2020
64667,399,41.7,40250,18026,121,30.32581454,2020
64688,794,23.1,53843,18404,122,15.36523929,2020
64722,458,41.3,64750,24681,32,6.986899563,2020
64742,2189,39.6,61637,31214,172,7.857469164,2020
64744,7989,42.5,36993,18536,1539,19.26398798,2020
64755,2844,34,65681,25857,329,11.56821378,2020
64769,709,41.5,27386,20994,234,33.00423131,2020
64781,100,60.4,41250,36280,2,2,2020
64790,906,48.2,35263,20966,138,15.23178808,2020
64833,41,46.3,36250,18549,0,0,2020
64855,2317,38.3,60114,31819,145,6.258092361,2020
64857,400,44.5,52727,22693,42,10.5,2020
64870,14982,34.1,54442,24138,2022,13.49619543,2020
64873,775,48.4,85799,32759,18,2.322580645,2020
64017,322,50.4,63750,27800,32,9.937888199,2020
64019,2052,46.2,60642,25487,77,3.752436647,2020
44270,8661,40.3,52230,26508,1123,12.96617019,2020
44303,8422,46.6,64679,42052,1376,16.33816196,2020
44622,18152,41.4,60398,31508,1753,9.657338034,2020
44627,7093,26,67478,23410,620,8.741012266,2020
44628,849,45.7,52632,32267,37,4.358068316,2020
44629,3156,35.5,70987,28950,193,6.115335868,2020
44632,10101,43.5,68507,30060,479,4.742104742,2020
44646,47930,41.7,57106,31383,4901,10.2253286,2020
44657,9484,45.2,60992,30801,1043,10.99746942,2020
44672,4646,49.8,39132,25686,759,16.33663366,2020
44695,1738,53,48994,20988,292,16.8009206,2020
44802,1020,45.5,64167,30380,83,8.137254902,2020
44815,644,43.8,51250,27488,81,12.57763975,2020
14418,932,58.5,38969,26069,140,15.02145923,2020
14435,2327,54.7,68188,56171,144,6.188225183,2020
14468,17994,39.8,78829,33164,1069,5.940869179,2020
14489,7065,43.4,53625,24535,1068,15.11677282,2020
14525,2524,45.3,70938,31602,202,8.003169572,2020
14530,5500,37.6,53155,24352,857,15.58181818,2020
14550,1256,46.2,50081,24280,202,16.08280255,2020
14605,11457,29.2,23196,17175,4390,38.317186,2020
14613,15375,27.3,31977,16155,5164,33.58699187,2020
14625,10051,49.4,86463,45022,697,6.93463337,2020
14712,3051,56.5,63567,44241,127,4.162569649,2020
14714,604,41.9,80313,34010,46,7.61589404,2020
14733,3655,33.6,49153,23288,717,19.61696306,2020
14738,3319,50.5,49830,24007,330,9.942753842,2020
14744,2103,21.1,69063,17051,198,9.415121255,2020
97392,5695,38.6,92568,33795,360,6.321334504,2020
97404,34126,40.8,66731,31532,3889,11.39600305,2020
97405,45184,45.1,72425,42350,5379,11.90465652,2020
97410,566,54.3,43833,30873,49,8.657243816,2020
97415,13857,57.1,54842,33808,1250,9.020711554,2020
97416,1241,33.8,54750,22199,274,22.07896857,2020
97430,394,51.5,46458,28173,30,7.614213198,2020
97435,2170,50,54583,30912,235,10.82949309,2020
97439,15101,60.3,52194,35183,2103,13.92623005,2020
97442,2319,52.6,47518,25298,473,20.39672273,2020
97443,2939,30.9,62222,21771,755,25.68900987,2020
97446,5826,33.1,46597,22959,940,16.13456917,2020
97447,485,28.7,47794,26832,10,2.06185567,2020
52625,2529,43.2,62009,29514,117,4.62633452,2020
52627,12486,41.3,50286,27037,1439,11.5249079,2020
22624,3107,36.2,82813,32185,198,6.372706791,2020
22627,780,51.7,-666666666,65223,36,4.615384615,2020
22644,2415,50.7,60478,31239,279,11.55279503,2020
22701,34793,38.4,76707,38932,3206,9.214497169,2020
22718,579,52.3,72138,30144,29,5.008635579,2020
22720,1060,49.9,144306,54433,12,1.132075472,2020
22731,35,11.5,-666666666,,0,0,2020
22735,2686,47,72266,28890,45,1.675353686,2020
22736,990,37.8,55400,27438,89,8.98989899,2020
22742,1838,41.5,93523,33869,224,12.18715996,2020
22743,183,83.5,-666666666,27423,0,0,2020
22713,1812,50.2,70234,42014,219,12.08609272,2020
22812,9100,34.4,64617,31856,678,7.450549451,2020
22936,4950,49.1,115523,53696,160,3.232323232,2020
22939,6716,40.4,72500,33457,707,10.52709946,2020
22958,2082,65.9,79676,62716,106,5.091258405,2020
22960,10319,40.8,58544,26496,948,9.186936719,2020
22967,2582,36.6,68373,29691,192,7.43609605,2020
22973,5750,47.4,50606,30091,975,16.95652174,2020
22976,408,56.8,92361,32595,28,6.862745098,2020
22206,20716,34.8,109741,66705,1084,5.2326704,2020
22509,55,39.5,-666666666,36438,0,0,2020
22301,13188,36.8,167286,84113,514,3.89748256,2020
22485,25997,38.5,97695,39277,1353,5.204446667,2020
22654,833,42.6,82533,32001,10,1.200480192,2020
22469,2347,53.5,45156,30933,481,20.49424798,2020
22646,50,73.5,-666666666,21308,0,0,2020
22580,5467,42.1,73769,33143,476,8.706786172,2020
31046,3694,47.3,67479,34176,450,12.18191662,2020
31050,868,61,41497,29747,10,1.152073733,2020
31061,42625,35.6,46458,28098,9159,21.48739003,2020
31087,8608,49.5,32574,18189,1600,18.58736059,2020
31068,4950,35.9,25925,11963,964,19.47474747,2020
31550,762,39.9,41977,25635,202,26.50918635,2020
31602,35916,28.9,42997,25462,8012,22.30760664,2020
31624,1329,38.3,31715,22828,480,36.11738149,2020
31630,656,32.6,20393,11320,322,49.08536585,2020
31635,6961,38.3,27309,17495,2503,35.95747737,2020
31066,1257,41.7,65182,26519,146,11.61495625,2020
31075,2834,40.4,38396,17299,1034,36.48553282,2020
31076,2867,45.7,36194,21418,632,22.04394838,2020
31082,10061,41.8,36881,21898,1863,18.51704602,2020
31089,4021,42.3,33224,24010,978,24.32230788,2020
31093,25488,38.2,38012,22134,5549,21.7710295,2020
31901,6150,38.8,28825,25433,1808,29.39837398,2020
31555,2428,49.1,47485,23178,135,5.560131796,2020
31558,22237,32.8,63982,29915,3359,15.10545487,2020
31565,2236,49.6,69886,31308,276,12.34347048,2020
31566,4638,32.7,38299,17497,1139,24.55799914,2020
31601,31652,31.4,26427,17139,11141,35.19840768,2020
31605,23955,30.1,61887,29301,3654,15.2536005,2020
31623,380,33.2,24306,9203,163,42.89473684,2020
31631,493,51.4,54375,27802,77,15.61866126,2020
31636,10585,38.3,47907,27076,1869,17.65706188,2020
31701,18886,37.6,28949,19005,6261,33.15154082,2020
31712,1109,48.2,49034,26452,146,13.16501353,2020
31058,1798,44.2,28864,15544,787,43.77085651,2020
31065,1210,44.8,58992,27986,173,14.29752066,2020
31067,266,56.2,-666666666,24406,37,13.90977444,2020
31094,844,42.8,47734,19363,219,25.9478673,2020
31057,2048,46.2,22179,25619,716,34.9609375,2020
31307,1275,27.1,71424,30120,0,0,2020
31315,8387,21.6,45341,17063,1015,12.10206272,2020
31316,13732,32.7,56638,22891,2635,19.18875619,2020
75068,69656,34.7,103863,37246,4801,6.892442862,2020
75070,109085,37.4,108939,46231,4621,4.236146125,2020
75087,36718,39.2,105238,45880,912,2.483795414,2020
75092,26297,40.3,56611,31180,2699,10.26352816,2020
75115,53118,39.2,71292,31345,4945,9.309461953,2020
75127,1906,50.9,50502,25669,351,18.41552991,2020
75142,21746,35.7,61629,25292,3361,15.45571599,2020
75155,2971,35.4,52277,21083,336,11.30932346,2020
75164,788,34.8,48895,27641,94,11.92893401,2020
75454,11848,31.3,108487,35525,495,4.177920324,2020
75455,27700,33,53246,22045,4374,15.79061372,2020
75478,947,51,45185,24289,89,9.398099261,2020
75481,412,36.7,54583,21948,85,20.63106796,2020
75488,747,32,57617,22593,224,29.98661312,2020
75494,10741,40.6,55646,28415,1418,13.2017503,2020
75497,3963,57.8,58505,34163,420,10.59803179,2020
75554,2356,43.9,52163,27402,221,9.380305603,2020
75556,1292,37.6,62639,20298,300,23.21981424,2020
75566,686,56.3,48276,23871,50,7.288629738,2020
75567,4655,40.1,54583,23751,537,11.53598281,2020
75641,138,52.7,45375,24536,11,7.971014493,2020
83670,711,59.6,58889,24326,75,10.54852321,2020
83804,1497,57.5,39757,30589,392,26.18570474,2020
83834,172,27.9,80667,25831,0,0,2020
83705,29157,35.5,51547,29071,4415,15.1421614,2020
83812,32,73,32000,27550,6,18.75,2020
83813,905,47.2,69931,35068,0,0,2020
83815,35832,39.7,59299,30243,3844,10.72784104,2020
83833,1608,60.8,67032,42770,141,8.768656716,2020
11795,25062,41.9,134511,51193,878,3.503311787,2020
11957,1023,60.9,72885,82064,71,6.940371457,2020
11201,64798,35,139697,90678,7178,11.07750239,2020
11231,37796,36.2,108525,71503,5227,13.82950577,2020
11417,31156,36.9,79210,27832,4325,13.88175632,2020
11109,6127,33,169425,88485,80,1.305696099,2020
11351,0,-666666666,-666666666,-666666666,0,,2020
11359,0,-666666666,-666666666,-666666666,0,,2020
11424,40,42.5,-666666666,,0,0,2020
11425,0,-666666666,-666666666,-666666666,0,,2020
11451,0,-666666666,-666666666,-666666666,0,,2020
11549,2728,20.1,-666666666,6206,0,0,2020
11556,0,-666666666,-666666666,-666666666,0,,2020
11739,1307,46.4,155608,71074,15,1.147666412,2020
11749,3315,38.7,82500,36506,147,4.43438914,2020
11794,3363,19.9,-666666666,3412,0,0,2020
11931,84,2.9,-666666666,,0,0,2020
11973,37,18.8,-666666666,4881,0,0,2020
45840,55834,38.1,54479,33500,5808,10.40226385,2020
45845,2840,41.1,65000,34057,112,3.943661972,2020
45863,1312,42.9,56339,25832,72,5.487804878,2020
41735,111,53.5,21875,14004,42,37.83783784,2020
41749,3136,50.7,29865,22367,699,22.28954082,2020
41825,403,39.9,39792,16841,141,34.98759305,2020
41831,728,45.3,65353,32237,156,21.42857143,2020
41847,374,56.6,-666666666,25166,151,40.37433155,2020
41859,302,59.4,22019,17196,123,40.72847682,2020
41080,1956,42.8,100363,38467,43,2.198364008,2020
41098,2159,33.4,33800,18421,603,27.92959704,2020
41101,19237,39.6,44298,25889,3808,19.79518636,2020
41121,2019,39.6,41048,24442,523,25.90391283,2020
41001,17841,38,86182,36200,868,4.865198139,2020
41016,6387,39.1,56884,28848,563,8.814780022,2020
41042,54730,38.6,65698,32432,4610,8.423168281,2020
41044,928,34.9,63244,33161,134,14.43965517,2020
41046,1674,30.8,55481,18505,210,12.54480287,2020
41064,1901,39,52838,20593,480,25.24986849,2020
41124,810,35.8,22679,16981,220,27.16049383,2020
41144,9992,45.2,48244,24189,2020,20.21617294,2020
41159,525,46.7,19250,12043,243,46.28571429,2020
41231,627,55.1,32727,26383,98,15.62998405,2020
41301,6341,41.6,24873,15964,2134,33.65399779,2020
41339,10267,41.2,31548,21260,3246,31.61585663,2020
41385,417,48,36944,21270,113,27.09832134,2020
41390,14,-666666666,-666666666,,14,100,2020
41421,407,50.1,32802,16752,136,33.41523342,2020
41464,679,46.2,26806,24887,173,25.47864507,2020
41503,516,58.6,97902,43907,88,17.05426357,2020
41519,1015,43.7,42045,22030,223,21.97044335,2020
41534,237,53.3,-666666666,10768,57,24.05063291,2020
70787,287,66.2,21378,28500,34,11.8466899,2020
70808,36576,34.2,64712,56281,5165,14.12128171,2020
70816,41818,32.8,53831,31730,4394,10.50743699,2020
70774,10206,38.2,81777,34991,834,8.171663727,2020
70756,526,38.1,-666666666,24378,46,8.745247148,2020
70762,855,46.7,-666666666,40344,159,18.59649123,2020
70773,225,26.5,-666666666,20771,37,16.44444444,2020
70775,11120,38.3,63698,33970,1375,12.36510791,2020
70776,6316,38.2,56529,22451,276,4.369854338,2020
70788,4264,39,44632,26262,959,22.49061914,2020
70791,27365,35.3,78231,33327,2124,7.761739448,2020
70805,26263,30.6,24277,15103,10790,41.08441534,2020
70817,34491,38.8,91639,43027,2438,7.068510626,2020
70836,0,-666666666,-666666666,-666666666,0,,2020
70465,633,23.7,-666666666,9566,339,53.55450237,2020
70471,22284,42.1,84873,47008,1666,7.476216119,2020
70501,30044,37.1,30858,18950,9340,31.08773798,2020
70507,18260,34.6,61832,29387,3211,17.58488499,2020
70534,676,31.4,36250,23969,110,16.27218935,2020
70538,14228,39.5,41236,23992,2645,18.59010402,2020
70549,3449,33.8,34536,21279,815,23.63003769,2020
70563,18381,38.6,67166,31524,2121,11.53908928,2020
70583,11072,37.7,52045,28512,2385,21.5408237,2020
70632,465,58.5,105625,40050,0,0,2020
70661,1450,48.7,31607,22919,335,23.10344828,2020
70662,199,24.7,57434,20455,8,4.020100503,2020
70743,383,37.5,122569,33807,6,1.566579634,2020
