Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year
55150,252,36,68750,65925,33,13.0952381,
55155,0,-666666666,-666666666,-666666666,0,,
55301,11359,31.1,94481,33390,147,1.294128004,
55302,7028,44.8,58929,31006,617,8.779169038,
55303,48076,38,71664,32095,3226,6.710208836,
55304,47935,39.2,97299,38673,1891,3.94492542,
55305,19050,44.3,68526,52063,1036,5.43832021,
55306,16422,37.4,66297,34214,1708,10.40068201,
55307,3193,40.9,54211,27969,359,11.24334482,
55308,9512,34.1,88018,31748,222,2.333894029,
55309,18712,34.3,75007,30046,1494,7.984181274,
55310,1292,48.8,55227,34824,164,12.69349845,
55311,36620,37.2,115764,48355,1880,5.133806663,
55312,1535,45,60795,28638,89,5.798045603,
55313,23737,36.7,72523,30980,2138,9.00703543,
55314,1272,43.9,46513,29681,155,12.18553459,
55315,5349,36.3,111500,43751,83,1.551691905,
55316,23929,37.4,84042,34871,994,4.153955452,
55317,21219,37.6,114593,52005,793,3.737216645,
55318,26508,36.2,77992,37623,1372,5.175795986,
55319,5601,43.3,75815,33977,257,4.588466345,
55320,5038,38.2,75109,31032,303,6.014291385,
55321,5464,35.3,60259,25819,480,8.78477306,
55322,3308,37.2,81731,34725,117,3.53688029,
55324,1231,51.2,67143,34135,105,8.52965069,
55325,4509,41.1,61322,27028,285,6.320691949,
55327,3438,45.6,87500,42365,102,2.966841187,
55328,9166,39.9,82194,34881,225,2.45472398,
55329,1980,38.7,43906,25317,145,7.323232323,
55330,37886,37,86803,32981,2215,5.846486829,
55331,17852,46.4,111957,66825,635,3.557024423,
55332,1603,50.8,46723,31833,173,10.7922645,
55333,864,48.7,45769,30902,211,24.4212963,
55334,2773,43.3,50288,27499,242,8.727010458,
55335,1800,35.9,56250,25577,273,15.16666667,
55336,7951,40.9,58673,26194,1042,13.10526978,
55337,44736,35.9,66198,32425,4150,9.276645207,
55338,1024,39,64531,27117,64,6.25,
55339,1008,41.7,72750,35753,26,2.579365079,
55340,7299,41.7,115000,60070,483,6.617344842,
55341,3019,35.2,92500,36659,44,1.457436237,
55342,1978,46,60435,30258,147,7.431749242,
55343,25561,35,59123,35996,2581,10.09741403,
55344,16294,32.2,66402,40932,1327,8.144102123,
55345,22109,45.8,94681,48550,959,4.337600072,
55346,16602,42.3,108750,50851,709,4.270569811,
55347,30310,41.9,126256,64003,711,2.345760475,
55349,4004,40.8,57083,28522,344,8.591408591,
55350,17682,39.8,57263,30097,1048,5.926931343,
55352,9069,36.6,74250,32201,435,4.796559709,
55353,3204,42.6,61912,30438,222,6.928838951,
55354,2807,37.1,59826,26774,280,9.975062344,
55355,9656,42.7,58913,28607,1073,11.11226181,
55356,5082,46.9,117984,84753,214,4.210940575,
55357,3356,44.4,83319,42154,60,1.78784267,
55358,5124,43.4,66732,33804,356,6.947697112,
55359,6503,45.3,88079,45463,460,7.073658312,
55360,2921,33.6,86207,30595,101,3.457719959,
55362,19035,35.3,72705,30459,864,4.539007092,
55363,4595,31.9,64617,26303,522,11.3601741,
55364,14675,44.1,98906,55280,903,6.153321976,
55366,439,38.8,36250,19053,51,11.61731207,
55367,959,36.9,64750,28334,72,7.507820647,
55368,2210,38.3,58800,27369,72,3.257918552,
55369,34514,41.2,79544,38476,1741,5.044329837,
55370,804,48.4,76875,33906,20,2.487562189,
55371,16228,39,59993,27550,1166,7.185112152,
55372,32541,40.5,102757,43073,1710,5.254909191,
55373,5686,38,80991,39396,491,8.63524446,
55374,14391,38.1,105056,40181,267,1.855326246,
55375,5163,32.7,106066,38013,206,3.989928336,
55376,17159,35.2,96188,31302,328,1.911533306,
55378,29196,35.3,100295,40599,1473,5.045211673,
55379,43533,33.1,78417,32430,3146,7.226701583,
55381,2029,43.8,57829,27371,182,8.969935929,
55382,3794,44.1,70043,28906,195,5.139694254,
55384,1842,55.2,50521,40036,147,7.980456026,
55385,1268,45.5,58036,28944,111,8.753943218,
55386,7353,36.2,132199,49003,192,2.611179111,
55387,12989,37.8,87454,37075,275,2.117176072,
55388,5747,38.8,72847,39100,533,9.274404037,
55389,2550,39.4,57895,26014,193,7.568627451,
55390,2565,34.7,75766,31790,140,5.458089669,
55391,16172,48.3,103456,77382,698,4.316101905,
55395,2920,37.5,55682,25288,181,6.198630137,
55396,2094,46.7,57361,27726,274,13.08500478,
55397,2774,42.6,69700,33814,197,7.101658255,
55398,16109,34.4,80000,31025,721,4.475758893,
55401,7909,34.4,88981,75977,1052,13.30130231,
55402,309,30.1,51573,43323,85,27.50809061,
55403,16245,32.7,40614,47827,3919,24.12434595,
55404,27028,30.8,24611,20864,9456,34.98594051,
55405,16440,30.8,51781,42417,2875,17.48783455,
55406,32904,37.9,62497,35674,4131,12.5547046,
55407,39903,32.3,52304,24877,8121,20.35185324,
55408,31579,29.6,50475,34561,5775,18.28746952,
55409,11701,36.6,69777,40137,1102,9.417998462,
55410,19862,40.4,104438,58856,1003,5.049843923,
55411,30703,25.9,33578,15425,10185,33.17265414,
55412,22203,33.5,42026,20600,6248,28.1403414,
55413,13187,33.9,52596,37281,2533,19.20831122,
55414,32488,22.3,33012,19179,13249,40.78121152,
55415,4210,33,82308,48874,643,15.27315914,
55416,30967,36.3,76991,56804,1806,5.832014725,
55417,26008,38.9,77569,39728,1861,7.155490618,
55418,30676,34.9,61760,33078,4296,14.00443343,
55419,27390,36.8,98370,48877,2217,8.094194962,
55420,22193,38.6,54588,28636,2637,11.88212499,
55421,27767,35.9,48294,26567,4675,16.83653257,
55422,28889,40.1,65343,36080,3109,10.76188169,
55423,36166,36,54573,29719,4185,11.57164187,
55424,9860,41.8,161500,83119,377,3.823529412,
55425,10075,36.9,54027,26872,1276,12.66501241,
55426,25971,35.4,63242,36181,2347,9.037002811,
55427,22733,40.7,69640,37612,1594,7.011833018,
55428,31354,36,46808,24606,3936,12.55342221,
55429,27535,33.5,43835,22585,5740,20.84619575,
55430,23338,31.3,47422,22295,4040,17.31082355,
55431,18308,44.6,71736,39485,1389,7.58684728,
55432,30043,37.4,56046,28099,3456,11.50351163,
55433,34428,37,61332,29022,3501,10.16904845,
55434,29015,37.9,64417,28511,2041,7.034292607,
55435,13449,45.4,65538,52042,746,5.546880809,
55436,12527,47.3,93278,69627,608,4.853516405,
55437,18309,44.3,70578,41164,894,4.882844503,
55438,16195,47.5,81702,49328,536,3.309663476,
55439,8875,48.2,122054,65755,300,3.38028169,
55441,18294,39.7,72913,45225,1441,7.87689953,
55442,13075,44.5,94946,52956,703,5.37667304,
55443,32532,33.7,78167,31024,2362,7.260543465,
55444,15696,34,73496,26106,926,5.899592253,
55445,11067,35.5,80118,31655,730,6.596186862,
55446,22811,39.3,102583,51633,830,3.638595414,
55447,21240,39.9,85328,47636,1092,5.141242938,
55448,27731,39.7,72495,32703,1835,6.617143269,
55449,27560,36.1,102471,43448,1109,4.02394775,
55450,0,-666666666,-666666666,-666666666,0,,
55454,8621,22,19198,12319,3076,35.68031551,
55455,1029,19.7,-666666666,4431,0,0,
55601,70,62.6,60625,31513,5,7.142857143,
55602,176,57.1,32344,29241,21,11.93181818,
55603,595,55.7,46200,29956,105,17.64705882,
55604,3106,55.1,56667,35360,307,9.884095299,
55605,621,40.3,43000,22855,119,19.1626409,
55606,252,59.7,43000,25366,35,13.88888889,
55607,141,55.4,53125,27718,19,13.4751773,
55609,257,48.3,-666666666,45354,0,0,
55612,819,37.8,53333,32559,129,15.75091575,
55613,194,56.4,50000,38026,5,2.577319588,
55614,2355,54.8,44782,28385,190,8.067940552,
55615,223,62,43355,28966,22,9.865470852,
55616,7028,45.5,53871,31490,932,13.26124075,
55702,542,43.9,70357,30657,11,2.029520295,
55703,710,48.9,41429,28640,83,11.69014085,
55704,1107,39.5,45417,22698,141,12.73712737,
55705,3291,47.8,49089,24502,452,13.73442723,
55706,1751,51,41012,25251,182,10.39406054,
55707,3374,41.3,61741,27802,306,9.069353883,
55708,865,46,33485,22064,95,10.98265896,
55709,3922,45.7,53102,28045,384,9.790922998,
55710,1107,53.1,70000,35949,52,4.697380307,
55711,584,43.5,44583,19663,137,23.45890411,
55712,597,46,47969,23498,90,15.07537688,
55713,1135,45,45455,23522,120,10.57268722,
55716,346,38.4,31806,18543,89,25.72254335,
55717,318,50.7,82813,49145,18,5.660377358,
55718,3378,43.9,60104,30602,346,10.24274719,
55719,5902,43.2,41220,21380,758,12.84310403,
55720,16774,37.1,52269,24610,2483,14.8026708,
55721,3764,42.8,62292,30544,179,4.755579171,
55722,1087,34.4,42163,23023,226,20.79116835,
55723,2298,55.7,45927,26072,168,7.310704961,
55724,773,53.2,53889,29803,58,7.503234153,
55725,112,58.9,-666666666,35325,30,26.78571429,
55726,1035,45.3,44655,25478,97,9.371980676,
55731,5873,54.1,43560,28890,621,10.57381236,
55732,1313,54,52050,29054,96,7.311500381,
55733,4776,41.1,74692,28894,93,1.947236181,
55734,6007,46.7,48651,27818,838,13.95039121,
55735,1737,51.1,40433,24278,237,13.64421416,
55736,1446,51.1,41250,23133,170,11.75656985,
55738,502,53.4,62250,29719,37,7.370517928,
55741,3428,51.3,52762,28273,259,7.555425904,
55742,405,50.8,65417,32209,10,2.469135802,
55744,20100,45.2,49439,25559,2894,14.39800995,
55746,17039,41.8,42913,24511,2952,17.32496038,
55748,1356,44.7,43527,24472,161,11.87315634,
55749,440,50.4,59625,29425,18,4.090909091,
55750,2085,51.2,50102,25672,164,7.865707434,
55751,1578,46.5,61776,28297,82,5.196451204,
55752,356,58.8,50417,28422,20,5.617977528,
55753,964,44.1,41083,22292,193,20.02074689,
55756,451,47.9,62813,24535,26,5.764966741,
55757,818,49.5,49375,26093,105,12.83618582,
55758,125,51.2,43750,23974,19,15.2,
55760,3136,53.6,40945,25403,515,16.42219388,
55763,593,56.4,70625,36193,62,10.45531197,
55764,493,47.5,39732,20349,122,24.7464503,
55765,780,49.5,42143,24164,88,11.28205128,
55766,31,35.1,78000,32223,1,3.225806452,
55767,4643,46.4,46875,21346,1055,22.72237777,
55768,3032,44,55000,27796,485,15.99604222,
55769,2430,47.8,50685,26347,338,13.90946502,
55771,1798,48.6,40208,20826,535,29.75528365,
55772,89,28.1,27500,10621,29,32.58426966,
55775,1407,50.3,61964,30752,113,8.03127221,
55779,3912,43.5,72986,31260,223,5.700408998,
55780,244,32.2,60469,24166,16,6.557377049,
55781,672,60.7,64375,36568,45,6.696428571,
55782,439,50.5,48750,28516,55,12.5284738,
55783,2138,49.9,51106,27168,193,9.027128157,
55784,105,49.1,46875,22325,10,9.523809524,
55785,223,55.1,36667,20894,26,11.65919283,
55786,348,37.8,58125,21980,35,10.05747126,
55787,462,55.5,39875,29289,50,10.82251082,
55790,2168,54,50096,31765,201,9.271217712,
55792,9845,42.2,37324,25518,2080,21.12747588,
55793,536,51,52734,26588,51,9.514925373,
55795,1663,38.5,43073,18845,239,14.37161756,
55797,1510,41.3,59531,27249,138,9.139072848,
55798,604,46.4,48068,23413,93,15.39735099,
55802,2245,60.1,25710,33332,658,29.30957684,
55803,17346,44.4,69986,37065,1395,8.042199931,
55804,14525,42.9,69595,36756,932,6.416523236,
55805,9750,27.6,24429,18938,3825,39.23076923,
55806,9070,30.6,33339,20147,2859,31.52149945,
55807,10049,37.9,41884,23064,1790,17.81271768,
55808,5797,39.9,39756,22659,1047,18.06106607,
64742,2323,44.6,60036,27044,194,8.35126991,
64743,191,36.3,36000,17078,46,24.08376963,
64744,7898,45.1,31540,17859,1916,24.25930615,
64745,220,49.8,108603,39621,11,5,
64746,1501,45.9,63681,32678,73,4.863424384,
64747,3779,44.4,47143,23466,420,11.11405134,
64748,1167,46.9,35893,22246,209,17.90916881,
64750,449,31.1,35855,16923,148,32.96213808,
64752,746,36.1,46250,21506,84,11.26005362,
64755,2767,38.7,50588,23905,390,14.09468739,
64756,558,53.7,50625,27794,76,13.62007168,
64759,8456,40.1,38919,22576,2182,25.80416272,
64761,1386,42.8,46000,23552,269,19.40836941,
64762,1607,40.5,35580,20510,308,19.1661481,
64763,1517,53.5,31136,16847,438,28.87277521,
64765,37,51.5,-666666666,13405,5,13.51351351,
64767,665,44.4,52639,23331,48,7.218045113,
64769,498,43.2,36771,18819,104,20.88353414,
64770,1039,49.7,50577,25735,122,11.74205967,
64771,549,53.9,32143,19723,46,8.378870674,
64772,13636,39.7,40508,21989,2319,17.00645351,
64776,3651,47.6,31293,16773,931,25.49986305,
64778,718,34.2,37300,21189,171,23.81615599,
64779,2734,37.9,38750,17863,404,14.77688369,
64780,473,56.3,36726,32899,78,16.49048626,
64781,103,52.2,40875,21709,31,30.09708738,
64783,852,44.2,33063,16670,218,25.58685446,
64784,1341,38.4,38594,19008,221,16.48023863,
64788,1619,42.1,39297,20907,365,22.54478073,
64790,938,36.2,41458,19503,160,17.0575693,
64801,36916,36.6,38592,22592,6716,18.19265359,
64804,35641,39.2,45434,28210,4988,13.99511798,
64830,563,34.1,41538,22205,28,4.973357016,
64831,6305,36.9,42101,20686,1086,17.22442506,
64832,636,44.5,48261,27786,43,6.761006289,
64833,71,33.2,-666666666,19061,3,4.225352113,
64834,9928,34.5,63232,25788,1280,12.89282836,
64835,1813,37.7,37418,17301,394,21.73193602,
64836,23262,36.8,41263,21180,5103,21.93706474,
64840,3044,39.8,51394,25940,351,11.53088042,
64841,497,37,53438,21958,64,12.87726358,
64842,770,42.5,40625,19526,183,23.76623377,
64843,2709,49.8,39792,20736,495,18.27242525,
64844,4649,39.4,37917,20100,617,13.27167133,
64847,522,40.2,26964,15248,120,22.98850575,
64848,872,37.2,42708,21003,91,10.43577982,
64849,154,42.3,59688,22064,5,3.246753247,
64850,24254,36.6,40782,20546,4187,17.26313185,
64854,3908,32.8,37222,16368,1064,27.22620266,
64855,2795,31.8,61607,22708,349,12.48658318,
64856,4109,43.1,38044,18803,570,13.87198832,
64857,399,33.8,45000,17789,68,17.04260652,
64858,42,-666666666,-666666666,,0,0,
64859,1450,38.5,45048,18598,326,22.48275862,
64861,1666,34.3,40694,17833,592,35.53421369,
64862,2855,42.8,37500,19780,475,16.63747811,
64863,1618,27.2,29830,13103,585,36.15574784,
64865,6260,37,44394,20256,714,11.4057508,
64866,1768,30.2,45464,15969,324,18.32579186,
64867,1709,40.4,41089,20378,251,14.68695143,
64870,14635,34.6,50372,22534,1993,13.61803895,
64873,1151,50.8,46194,20267,151,13.11902693,
64874,732,30.7,29286,16250,158,21.58469945,
65001,339,47.4,46667,25232,5,1.474926254,
65010,6553,36.7,60991,27602,635,9.690218221,
65011,2482,27,28867,12337,382,15.39081386,
65013,3004,43.3,29811,18944,651,21.67110519,
65014,1849,49.4,35579,19145,460,24.8783126,
65016,1492,42.6,61375,27055,65,4.356568365,
65017,992,40.8,43607,22554,31,3.125,
65018,7559,39,48373,24380,861,11.39039555,
65020,15497,46,47325,23651,2726,17.59050139,
65023,1613,42.3,63528,27397,81,5.021698698,
65024,1226,35.1,53393,24950,113,9.216965742,
65025,727,41.5,43333,20615,65,8.94085282,
65026,11626,43,35027,19948,3433,29.5286427,
65032,2221,35.6,60737,21372,238,10.71589374,
65034,887,24.9,32381,12588,257,28.9740699,
65035,1998,38.8,63235,25696,92,4.604604605,
65037,4429,58.2,34552,22987,1125,25.40076767,
65039,2448,48.8,69729,33591,179,7.312091503,
65040,1386,38.5,52361,23947,105,7.575757576,
65041,5650,49.4,50745,28726,722,12.77876106,
65043,10482,36.3,53604,24945,1032,9.845449342,
65046,1167,43.5,49286,24128,86,7.369323051,
65047,852,57.7,40959,24454,60,7.042253521,
65048,219,36.1,51875,19334,4,1.826484018,
65049,6185,49,51952,29254,825,13.33872272,
65050,891,21.2,49397,15287,67,7.519640853,
65051,4908,39.1,44744,20694,486,9.902200489,
65052,3224,48.1,55610,26220,658,20.40942928,
65053,1490,45.1,72014,46256,102,6.845637584,
65054,815,45.6,73580,29670,0,0,
65058,913,51.1,40500,26837,145,15.88170865,
65059,906,46,52240,22279,55,6.070640177,
65061,739,47.1,36625,19244,107,14.47902571,
65062,40,22.6,-666666666,20378,0,0,
65063,4299,31.5,72417,25456,459,10.67690161,
65064,367,53,54219,29229,37,10.08174387,
65065,6883,50.5,50295,26585,1383,20.09298271,
65066,6522,44.6,49154,23390,882,13.52345906,
65067,354,51.8,44000,22349,113,31.92090395,
65068,959,30.8,52237,20753,135,14.07716371,
65069,838,38,50714,23129,68,8.114558473,
65072,1535,52.6,48180,22317,335,21.82410423,
65074,2791,42.8,48770,22759,397,14.22429237,
65075,992,38.6,67663,23602,92,9.274193548,
65076,792,40.5,57969,23451,62,7.828282828,
65077,701,41.7,59464,25112,16,2.282453638,
65078,4031,43.7,28106,15569,1214,30.11659638,
65079,3701,61.9,48849,29736,444,11.99675763,
65080,759,54.5,52500,33503,23,3.03030303,
65081,4108,39.3,47955,15500,518,12.60954236,
65082,1084,45.7,48750,24415,101,9.317343173,
65083,470,30.9,47900,14208,81,17.23404255,
65084,7061,41.8,33548,19937,1623,22.98541283,
65085,1220,39.6,70952,29250,29,2.37704918,
65101,30570,36.3,52149,23322,3645,11.92345437,
65109,38811,38.3,55908,28810,4588,11.82139084,
65201,43104,22.8,31110,19498,14293,33.15933556,
65202,48577,32.4,48201,24543,6969,14.34629557,
65203,56715,34.9,60842,36500,7819,13.78647624,
65215,270,19.3,-666666666,1857,0,0,
65230,719,46.9,54722,26291,167,23.22670376,
65231,2896,49.5,46160,22522,290,10.01381215,
65232,269,48.7,50313,22235,17,6.319702602,
65233,11794,38.8,43391,21082,1403,11.89587926,
65236,1551,42.2,41579,20668,186,11.99226306,
65237,772,48.8,45833,26446,82,10.62176166,
65239,1297,35.9,51071,21970,153,11.79645335,
65240,8389,38.7,55509,23361,1092,13.01704613,
65243,2488,29.8,55037,15309,824,33.11897106,
65244,307,49.7,32375,18924,11,3.583061889,
65246,99,36.3,41250,23745,0,0,
65247,565,52.7,27557,15283,150,26.54867257,
65248,4208,34.4,42596,19873,827,19.65304183,
65250,586,43.1,43854,22481,81,13.8225256,
65251,21229,37,44478,21872,2847,13.41090018,
65254,1953,43,57135,31735,193,9.882232463,
65255,3958,36.3,53635,23900,648,16.371905,
65256,1797,35.4,64833,28362,104,5.787423484,
65257,1736,44.4,39563,19816,305,17.56912442,
65258,413,42,43875,24837,40,9.685230024,
65259,2840,41.8,49250,20210,250,8.802816901,
65260,675,40,60625,24568,37,5.481481481,
65261,839,53.3,31875,19449,157,18.71275328,
65262,916,28.2,47813,24417,97,10.58951965,
65263,2001,40.3,41629,19296,383,19.14042979,
65264,727,40.1,60234,25798,95,13.06740028,
65265,15320,41.1,41906,20753,2529,16.5078329,
65270,17781,36.9,37107,17785,3186,17.91800236,
65274,1950,43.1,38145,20754,242,12.41025641,
65275,2506,47.4,40731,22096,420,16.75977654,
65276,1652,40.1,48672,20683,275,16.6464891,
65278,140,45.5,37500,19998,42,30,
65279,1659,50.6,79773,45161,123,7.414104882,
65280,207,47.2,31250,22500,6,2.898550725,
65281,2890,43.1,36536,22564,491,16.98961938,
65282,184,57.3,40694,21202,0,0,
65283,432,58.1,39915,25266,50,11.57407407,
65284,2029,46.6,71250,34134,77,3.794972893,
65285,730,51.2,71696,20332,52,7.123287671,
65286,98,60.9,36250,19253,24,24.48979592,
65287,494,48.7,70341,65688,32,6.477732794,
65301,33929,37.7,39160,21002,5772,17.01199564,
65305,4053,22.1,46714,16992,66,1.62842339,
65320,34,66.5,-666666666,30312,0,0,
65321,565,35.8,53030,23205,31,5.486725664,
65322,566,38.1,55156,27218,72,12.72084806,
65323,921,43.9,37917,17826,245,26.60152009,
65324,1413,62,35139,24015,344,24.34536447,
65325,3405,44.8,38197,19155,565,16.59324523,
65326,2325,52.6,38152,19660,713,30.66666667,
65327,252,43.5,50250,22331,19,7.53968254,
65329,379,53.2,73875,37084,16,4.221635884,
65330,390,48.5,55833,26344,40,10.25641026,
65332,1438,41.2,48493,20512,180,12.51738526,
65333,698,47.9,41932,26256,63,9.025787966,
65334,1085,37.6,49800,20181,142,13.0875576,
65335,165,49,45417,21304,26,15.75757576,
65336,5617,30.4,48836,24373,646,11.50080114,
65337,1905,33.4,43902,19461,355,18.6351706,
65338,2617,48.3,30025,18371,664,25.372564,
65339,722,39.9,43250,22151,105,14.54293629,
65340,15777,34.4,41233,20361,2684,17.01210623,
65344,245,49.3,52679,32684,59,24.08163265,
65345,630,34.1,45525,12748,33,5.238095238,
65347,746,51.3,43667,20472,69,9.249329759,
65348,1345,36.7,42969,20804,179,13.30855019,
65349,2503,40.8,37652,17445,429,17.13943268,
65350,1905,38.6,42212,17313,427,22.41469816,
65351,2396,48,38523,20876,317,13.23038397,
65354,672,49,36875,20068,168,25,
65355,10268,56.8,33280,20178,1551,15.10518115,
65360,4898,38.1,42813,19627,1024,20.90649245,
65401,32441,30.9,41941,22505,6746,20.79467341,
65436,37,57.7,71250,44230,0,0,
65438,2679,44.8,36190,19660,532,19.85815603,
65439,389,31.6,60455,21892,0,0,
65440,408,40.4,42250,16490,5,1.225490196,
65441,5147,43.5,43980,24399,846,16.43675928,
65443,53,26.8,-666666666,31660,0,0,
65444,1316,38.3,43080,15312,383,29.10334347,
65446,214,54.3,23542,31847,87,40.65420561,
65449,287,35.6,-666666666,18683,72,25.08710801,
65452,2866,37.5,41850,20213,585,20.41172366,
65453,9033,40.3,36902,18976,2284,25.28506587,
65456,882,33.5,-666666666,19906,44,4.988662132,
65457,217,47,-666666666,27539,46,21.19815668,
65459,7665,39.8,42406,21231,1161,15.14677104,
65461,107,50.1,40208,14134,36,33.64485981,
65462,1633,46.4,38696,19927,222,13.59461115,
65463,986,41.6,65875,31205,187,18.96551724,
65464,1038,40.7,29896,12957,259,24.95183044,
65466,1636,46.6,32554,21714,339,20.72127139,
65468,188,63.7,-666666666,30087,0,0,
65470,1093,51.8,38250,19587,204,18.6642269,
65473,16800,20.8,46030,18191,689,4.101190476,
65479,193,32.3,21042,14938,108,55.95854922,
65483,4333,48.1,30529,18866,1246,28.75605816,
65484,153,25.9,111181,30019,13,8.496732026,
65486,3430,36.3,40071,27197,304,8.862973761,
65501,184,65.1,30357,16353,14,7.608695652,
65529,170,51.3,-666666666,16410,11,6.470588235,
65534,1260,35.8,68015,16190,0,0,
65535,1852,33.5,37121,20915,280,15.1187905,
65536,29592,39.5,40389,19489,5538,18.71451744,
65541,172,50.1,73958,32114,37,21.51162791,
65542,6364,40.4,38929,15152,1441,22.64299183,
65543,288,52.5,41094,20448,0,0,
65548,5369,43.3,29583,15571,1241,23.11417396,
65550,3128,47.3,34567,21698,647,20.68414322,
65552,2028,31.4,53241,20900,306,15.0887574,
65555,1200,39,33594,16183,243,20.25,
65556,6048,41.7,37725,19435,1181,19.5271164,
65557,91,54.8,-666666666,41657,0,0,
65559,8955,42.1,44547,22451,1213,13.5455053,
65560,14508,42,38429,20193,3340,23.02178109,
65564,403,21.6,-666666666,7088,288,71.46401985,
65565,5092,46.9,34877,18080,1064,20.89552239,
65566,847,44.4,44515,23393,137,16.17473436,
65567,1426,48.2,34493,19756,273,19.14446003,
65570,611,38.8,48060,24245,61,9.983633388,
65571,2215,51.6,32083,16636,488,22.03160271,
76140,29684,32.4,52257,20921,6310,21.25724296,
76148,24228,34.9,63317,24255,1766,7.289087007,
76155,4965,30.6,49729,32348,892,17.96576032,
76164,15612,31.6,34092,13455,4376,28.02972073,
76177,7527,32.7,90240,39463,196,2.603959081,
76179,55052,32.8,81325,32438,3898,7.080578362,
76180,35872,34,52109,27381,3755,10.46777431,
76182,30635,41.1,85572,38602,1171,3.822425331,
76201,27138,22.8,25533,15196,7760,28.59459061,
76205,21219,28.3,44223,23543,4996,23.54493614,
76207,13309,40,57973,28938,1794,13.47960027,
76208,22367,34.2,72680,30238,2265,10.12652569,
76209,24921,30.7,48558,23286,4882,19.5899041,
76210,43819,34.3,80020,32154,2931,6.688879253,
76225,3278,36,59063,29617,316,9.640024405,
76226,22953,40.2,122637,53807,397,1.7296214,
76227,27538,34.6,85071,31899,1369,4.971312368,
76228,881,54.3,42361,29015,145,16.45856981,
76230,9390,43.1,47243,25414,1311,13.96166134,
76233,3397,38.6,59420,29031,222,6.535178098,
76234,15447,38.5,59754,32810,2134,13.81498026,
76238,426,50,66250,30023,17,3.990610329,
76239,1089,44.5,62500,30606,106,9.733700643,
76240,27007,39.9,53007,27059,4976,18.42485282,
76244,72474,31.8,95274,33615,1858,2.563678009,
76245,1673,52.8,42153,25552,165,9.862522415,
76247,13191,36.7,84918,29732,789,5.981350921,
76248,38437,40,116824,46927,1500,3.902489788,
76249,7918,37.5,79027,28363,423,5.342258146,
76250,890,44.3,80938,34292,3,0.337078652,
76251,666,45.3,47760,32128,74,11.11111111,
76252,2760,39.3,71000,34913,208,7.536231884,
76253,268,43.6,45000,21819,12,4.47761194,
76255,5435,45.3,36719,23317,1190,21.8951242,
76258,7041,42.3,59929,31970,724,10.28263031,
76259,5163,39.2,66927,28646,600,11.62115049,
76261,274,59.9,46563,25356,22,8.02919708,
76262,33531,37.8,102145,50051,1681,5.013271301,
76263,68,71.2,71250,22634,2,2.941176471,
76264,1453,42.5,50714,25458,55,3.785271851,
76265,1901,42.3,48929,27498,134,7.04892162,
76266,15098,36.9,70024,31922,1063,7.040667638,
76268,236,36.4,50750,21594,44,18.6440678,
76270,1875,50,55000,30048,277,14.77333333,
76271,1671,35.6,56607,26291,133,7.959305805,
76272,4462,42.4,60000,26468,391,8.762886598,
76273,9007,42.8,60031,25528,1223,13.57832797,
76301,15694,35.7,27211,17207,5134,32.71313878,
76302,13750,32.1,46370,22251,3026,22.00727273,
76305,4541,46.7,55224,24603,737,16.22990531,
76306,15078,35.6,42668,20782,3499,23.20599549,
76308,19063,33.4,49112,30351,2560,13.42915596,
76309,13145,35.8,41668,26447,2969,22.5865348,
76310,18598,38.8,66448,32923,1420,7.635229595,
76311,7762,20.4,60078,14792,39,0.502447823,
76351,1723,39.5,40227,23682,195,11.31746953,
76354,11655,36,52026,24693,1696,14.55169455,
76357,663,42.1,45000,28479,63,9.502262443,
76360,3322,48.9,38730,26384,452,13.60626129,
76363,346,39.5,41250,17352,53,15.31791908,
76364,154,49,45625,23032,9,5.844155844,
76365,4547,46.8,43618,27765,786,17.28612272,
76366,2024,47.9,55804,30724,233,11.51185771,
76367,15597,38,50575,14459,572,3.66737193,
76370,243,51.8,48750,33907,14,5.761316872,
76371,1702,40.9,37401,19219,253,14.86486486,
76372,1243,32.8,40083,19967,409,32.90426388,
76373,216,35.5,42344,20238,0,0,
76374,3910,42.9,44091,21435,686,17.54475703,
76377,931,40.5,38672,17425,163,17.50805585,
76379,716,33.2,58214,21572,79,11.03351955,
76380,3692,48.6,34437,30357,474,12.83856988,
76384,12486,37.4,43276,21602,2073,16.60259491,
76388,246,59.1,45714,27014,14,5.691056911,
76389,1293,39.7,60694,25008,132,10.20881671,
76401,29037,28.6,41617,22734,7719,26.58332472,
76402,838,19.4,-666666666,17945,0,0,
76424,9207,38,42423,21401,1986,21.57054415,
76426,11622,40.3,46391,23411,1340,11.52985717,
76427,1036,32.2,34970,17693,418,40.34749035,
76429,171,50.7,-666666666,48084,0,0,
76430,2542,39.9,50439,23546,430,16.91581432,
76431,3126,43.9,50795,23442,462,14.77927063,
76432,1220,49.8,39911,22787,166,13.60655738,
76433,1410,49.1,59063,28357,201,14.25531915,
76435,605,35.1,33438,15824,174,28.76033058,
76436,260,43.3,-666666666,19850,71,27.30769231,
76437,5292,45.4,37436,21413,950,17.95162509,
76442,7480,42.7,40508,21205,1597,21.35026738,
76443,2002,42.3,31719,19550,426,21.27872128,
76444,3365,46.8,36603,22413,661,19.64338782,
76445,363,40.1,18869,16660,112,30.85399449,
76446,8146,33.6,41024,20717,1584,19.44512644,
76448,5077,43.4,34975,29202,748,14.7331101,
